,customerID,platform,content type,premium content,Customer Longevity,Subscription Type ,Contract Amount,Contract Term,IssueType,platform,appVersion,Upgradable,Status,profile ID,Subscribed,Video resolution,ApplicationVersion,PremiumContentType,VideoType,DRM,CDN,Platform
7179,,,,,,,,,,,,,,,False,720p,2.000000000000001,Yes,Documentary,Widevine,Akamai,iOS
7180,,,,,,,,,,,,,,,True,480p,6.400000000000005,Yes,Movie,PlayReady,Cloudfront,Android
7181,,,,,,,,,,,,,,,False,720p,6.600000000000005,No,Movie,PlayReady,Akamai,Android
7182,,,,,,,,,,,,,,,False,2K,4.400000000000003,Yes,Movie,PlayReady,Cloudfront,Browser
7183,,,,,,,,,,,,,,,False,1080p,5.300000000000004,Yes,Series,PlayReady,Akamai,Browser
7184,,,,,,,,,,,,,,,False,720p,4.3000000000000025,Yes,Documentary,PlayReady,Akamai,Browser
7185,,,,,,,,,,,,,,,False,480p,4.100000000000003,No,Movie,Widevine,Akamai,iOS
7186,,,,,,,,,,,,,,,False,720p,1.7000000000000006,Yes,Series,PlayReady,Cloudfront,Android
7187,,,,,,,,,,,,,,,True,1080p,5.200000000000004,No,Documentary,Widevine,Cloudfront,FireTV
7188,,,,,,,,,,,,,,,True,720p,1.0,No,Series,PlayReady,Cloudfront,iOS
7189,,,,,,,,,,,,,,,True,1080p,1.8000000000000007,Yes,Series,PlayReady,Akamai,FireTV
7190,,,,,,,,,,,,,,,False,480p,5.800000000000003,No,Documentary,Widevine,Akamai,FireTV
7191,,,,,,,,,,,,,,,True,1080p,3.4000000000000017,Yes,Movie,PlayReady,Akamai,Browser
7192,,,,,,,,,,,,,,,False,1080p,3.9000000000000026,No,Movie,Widevine,Akamai,Android
7193,,,,,,,,,,,,,,,False,480p,4.400000000000003,Yes,Movie,Widevine,Cloudfront,FireTV
7194,,,,,,,,,,,,,,,False,720p,5.100000000000003,No,Movie,PlayReady,Cloudfront,Browser
7195,,,,,,,,,,,,,,,False,480p,5.800000000000003,No,Series,Widevine,Akamai,iOS
7196,,,,,,,,,,,,,,,False,480p,6.600000000000005,No,Series,PlayReady,Akamai,Browser
7197,,,,,,,,,,,,,,,False,480p,4.200000000000003,No,Documentary,Widevine,Cloudfront,Browser
7198,,,,,,,,,,,,,,,True,720p,4.800000000000003,No,Movie,Widevine,Akamai,iOS
7199,,,,,,,,,,,,,,,False,480p,2.400000000000001,No,Series,Widevine,Cloudfront,Android
7200,,,,,,,,,,,,,,,True,480p,4.600000000000003,No,Documentary,PlayReady,Akamai,Android
7201,,,,,,,,,,,,,,,False,480p,2.8000000000000016,No,Movie,Widevine,Cloudfront,Android
7202,,,,,,,,,,,,,,,True,480p,5.900000000000004,No,Documentary,Widevine,Akamai,Browser
7203,,,,,,,,,,,,,,,True,1080p,1.7000000000000006,No,Movie,Widevine,Akamai,FireTV
7204,,,,,,,,,,,,,,,True,720p,5.100000000000003,No,Series,PlayReady,Cloudfront,Browser
7205,,,,,,,,,,,,,,,True,4K,1.9000000000000008,Yes,Documentary,PlayReady,Akamai,Android
7206,,,,,,,,,,,,,,,False,2K,4.500000000000004,No,Documentary,PlayReady,Cloudfront,FireTV
7207,,,,,,,,,,,,,,,True,720p,4.100000000000003,Yes,Series,Widevine,Cloudfront,Browser
7208,,,,,,,,,,,,,,,True,480p,4.000000000000003,Yes,Documentary,Widevine,Akamai,Android
7209,,,,,,,,,,,,,,,True,480p,1.2000000000000002,Yes,Movie,Widevine,Cloudfront,Android
7210,,,,,,,,,,,,,,,True,480p,2.200000000000001,No,Movie,PlayReady,Akamai,Android
7211,,,,,,,,,,,,,,,False,480p,6.400000000000005,No,Movie,Widevine,Akamai,Browser
7212,,,,,,,,,,,,,,,True,1080p,1.4000000000000004,No,Documentary,PlayReady,Cloudfront,FireTV
7213,,,,,,,,,,,,,,,True,720p,2.6000000000000014,Yes,Documentary,PlayReady,Akamai,iOS
7214,,,,,,,,,,,,,,,True,480p,6.800000000000005,Yes,Documentary,PlayReady,Akamai,FireTV
7215,,,,,,,,,,,,,,,False,480p,3.0000000000000018,No,Series,PlayReady,Akamai,Android
7216,,,,,,,,,,,,,,,True,4K,1.7000000000000006,No,Series,PlayReady,Akamai,FireTV
7217,,,,,,,,,,,,,,,True,480p,3.200000000000002,Yes,Series,Widevine,Akamai,Browser
7218,,,,,,,,,,,,,,,False,2K,4.700000000000003,No,Series,Widevine,Cloudfront,Browser
7219,,,,,,,,,,,,,,,False,720p,3.7000000000000015,No,Series,PlayReady,Akamai,Android
7220,,,,,,,,,,,,,,,False,480p,3.6000000000000023,No,Documentary,Widevine,Cloudfront,FireTV
7221,,,,,,,,,,,,,,,True,720p,5.200000000000004,Yes,Series,Widevine,Akamai,FireTV
7222,,,,,,,,,,,,,,,True,720p,3.5000000000000018,Yes,Series,Widevine,Akamai,Android
7223,,,,,,,,,,,,,,,False,480p,3.8000000000000025,No,Series,Widevine,Cloudfront,Android
7224,,,,,,,,,,,,,,,True,480p,3.200000000000002,No,Documentary,PlayReady,Cloudfront,iOS
7225,,,,,,,,,,,,,,,False,1080p,3.100000000000002,Yes,Movie,PlayReady,Cloudfront,FireTV
7226,,,,,,,,,,,,,,,False,1080p,1.3000000000000005,Yes,Documentary,Widevine,Cloudfront,Android
7227,,,,,,,,,,,,,,,False,480p,1.8000000000000007,No,Series,Widevine,Cloudfront,Android
7228,,,,,,,,,,,,,,,True,480p,3.9000000000000026,No,Series,PlayReady,Akamai,FireTV
7229,,,,,,,,,,,,,,,False,480p,6.200000000000005,Yes,Documentary,PlayReady,Cloudfront,Browser
7230,,,,,,,,,,,,,,,True,480p,2.400000000000001,Yes,Movie,Widevine,Cloudfront,iOS
7231,,,,,,,,,,,,,,,False,4K,6.100000000000005,No,Movie,PlayReady,Cloudfront,iOS
7232,,,,,,,,,,,,,,,False,480p,6.700000000000005,Yes,Movie,PlayReady,Cloudfront,Android
7233,,,,,,,,,,,,,,,False,720p,2.000000000000001,Yes,Series,PlayReady,Akamai,Browser
7234,,,,,,,,,,,,,,,False,720p,2.700000000000001,Yes,Documentary,PlayReady,Akamai,Browser
7235,,,,,,,,,,,,,,,True,480p,5.500000000000004,No,Documentary,PlayReady,Akamai,Android
7236,,,,,,,,,,,,,,,False,480p,5.700000000000005,Yes,Documentary,Widevine,Akamai,iOS
7237,,,,,,,,,,,,,,,False,720p,6.200000000000005,No,Series,Widevine,Cloudfront,Android
7238,,,,,,,,,,,,,,,False,480p,1.9000000000000008,No,Movie,Widevine,Cloudfront,Browser
7239,,,,,,,,,,,,,,,False,480p,4.400000000000003,No,Movie,Widevine,Akamai,Android
7240,,,,,,,,,,,,,,,True,480p,2.400000000000001,Yes,Series,PlayReady,Akamai,Browser
7241,,,,,,,,,,,,,,,False,720p,6.200000000000005,Yes,Movie,Widevine,Akamai,iOS
7242,,,,,,,,,,,,,,,True,480p,5.200000000000004,No,Series,Widevine,Akamai,iOS
7243,,,,,,,,,,,,,,,True,1080p,4.500000000000004,Yes,Series,Widevine,Akamai,Android
7244,,,,,,,,,,,,,,,False,480p,6.600000000000005,No,Documentary,PlayReady,Akamai,Android
7245,,,,,,,,,,,,,,,False,480p,2.3000000000000007,No,Series,PlayReady,Cloudfront,iOS
7246,,,,,,,,,,,,,,,False,480p,6.100000000000005,No,Movie,PlayReady,Cloudfront,iOS
7247,,,,,,,,,,,,,,,True,4K,6.600000000000005,Yes,Documentary,PlayReady,Cloudfront,Browser
7248,,,,,,,,,,,,,,,True,1080p,4.100000000000003,Yes,Movie,PlayReady,Cloudfront,Android
7249,,,,,,,,,,,,,,,True,480p,3.0000000000000018,No,Movie,PlayReady,Akamai,FireTV
7250,,,,,,,,,,,,,,,True,480p,4.900000000000004,Yes,Movie,PlayReady,Cloudfront,iOS
7251,,,,,,,,,,,,,,,True,480p,6.300000000000003,Yes,Series,PlayReady,Cloudfront,FireTV
7252,,,,,,,,,,,,,,,True,720p,5.700000000000005,No,Movie,Widevine,Cloudfront,Browser
7253,,,,,,,,,,,,,,,True,720p,5.100000000000003,No,Movie,PlayReady,Akamai,FireTV
7254,,,,,,,,,,,,,,,False,480p,6.400000000000005,Yes,Documentary,PlayReady,Cloudfront,FireTV
7255,,,,,,,,,,,,,,,False,2K,3.7000000000000015,No,Series,PlayReady,Cloudfront,iOS
7256,,,,,,,,,,,,,,,False,720p,3.7000000000000015,Yes,Series,Widevine,Cloudfront,Browser
7257,,,,,,,,,,,,,,,True,4K,4.500000000000004,Yes,Series,PlayReady,Cloudfront,FireTV
7258,,,,,,,,,,,,,,,False,480p,6.300000000000003,Yes,Documentary,Widevine,Akamai,iOS
7259,,,,,,,,,,,,,,,False,1080p,1.5000000000000004,Yes,Documentary,PlayReady,Cloudfront,Android
7260,,,,,,,,,,,,,,,True,720p,6.500000000000004,Yes,Documentary,Widevine,Cloudfront,Browser
7261,,,,,,,,,,,,,,,True,2K,6.400000000000005,Yes,Movie,Widevine,Cloudfront,iOS
7262,,,,,,,,,,,,,,,True,720p,3.100000000000002,No,Movie,PlayReady,Cloudfront,Android
7263,,,,,,,,,,,,,,,False,480p,5.200000000000004,Yes,Documentary,PlayReady,Cloudfront,Browser
7264,,,,,,,,,,,,,,,False,1080p,2.000000000000001,No,Movie,PlayReady,Akamai,iOS
7265,,,,,,,,,,,,,,,True,2K,2.3000000000000007,Yes,Documentary,PlayReady,Akamai,Browser
7266,,,,,,,,,,,,,,,False,1080p,4.100000000000003,No,Series,PlayReady,Cloudfront,FireTV
7267,,,,,,,,,,,,,,,False,480p,2.100000000000001,No,Series,Widevine,Cloudfront,Browser
7268,,,,,,,,,,,,,,,False,480p,6.900000000000006,No,Series,PlayReady,Cloudfront,Browser
7269,,,,,,,,,,,,,,,True,1080p,2.6000000000000014,Yes,Documentary,PlayReady,Akamai,Browser
7270,,,,,,,,,,,,,,,False,480p,5.000000000000004,No,Series,PlayReady,Cloudfront,Browser
7271,,,,,,,,,,,,,,,False,720p,6.900000000000006,No,Series,Widevine,Akamai,Android
7272,,,,,,,,,,,,,,,True,480p,6.800000000000005,Yes,Documentary,PlayReady,Cloudfront,FireTV
7273,,,,,,,,,,,,,,,False,480p,5.100000000000003,No,Documentary,PlayReady,Akamai,Browser
7274,,,,,,,,,,,,,,,False,1080p,5.200000000000004,Yes,Series,Widevine,Akamai,Browser
7275,,,,,,,,,,,,,,,True,2K,3.5000000000000018,No,Series,PlayReady,Akamai,Android
7276,,,,,,,,,,,,,,,False,480p,5.700000000000005,Yes,Movie,PlayReady,Akamai,Android
7277,,,,,,,,,,,,,,,False,4K,4.100000000000003,Yes,Documentary,PlayReady,Cloudfront,FireTV
7278,,,,,,,,,,,,,,,True,4K,6.800000000000005,Yes,Series,PlayReady,Cloudfront,FireTV
7279,,,,,,,,,,,,,,,True,480p,1.2000000000000002,Yes,Documentary,PlayReady,Cloudfront,Browser
7280,,,,,,,,,,,,,,,False,720p,5.300000000000004,Yes,Series,Widevine,Akamai,FireTV
7281,,,,,,,,,,,,,,,False,480p,6.0000000000000036,No,Series,Widevine,Cloudfront,Browser
7282,,,,,,,,,,,,,,,True,720p,4.500000000000004,Yes,Movie,Widevine,Cloudfront,Browser
7283,,,,,,,,,,,,,,,True,720p,4.200000000000003,Yes,Movie,Widevine,Akamai,Android
7284,,,,,,,,,,,,,,,True,480p,3.4000000000000017,No,Series,PlayReady,Akamai,FireTV
7285,,,,,,,,,,,,,,,True,480p,2.5000000000000013,No,Documentary,PlayReady,Akamai,Browser
7286,,,,,,,,,,,,,,,True,720p,1.6000000000000003,Yes,Series,PlayReady,Cloudfront,iOS
7287,,,,,,,,,,,,,,,False,720p,4.100000000000003,No,Series,PlayReady,Cloudfront,iOS
7288,,,,,,,,,,,,,,,False,480p,4.600000000000003,Yes,Series,Widevine,Cloudfront,Browser
7289,,,,,,,,,,,,,,,True,1080p,5.100000000000003,Yes,Series,PlayReady,Cloudfront,Browser
7290,,,,,,,,,,,,,,,True,720p,4.100000000000003,Yes,Series,Widevine,Cloudfront,FireTV
7291,,,,,,,,,,,,,,,True,480p,4.100000000000003,No,Movie,Widevine,Akamai,iOS
7292,,,,,,,,,,,,,,,False,720p,3.9000000000000026,No,Documentary,Widevine,Cloudfront,iOS
7293,,,,,,,,,,,,,,,False,480p,6.500000000000004,Yes,Documentary,PlayReady,Akamai,FireTV
7294,,,,,,,,,,,,,,,True,480p,1.6000000000000003,No,Series,Widevine,Akamai,Android
7295,,,,,,,,,,,,,,,False,720p,6.0000000000000036,No,Series,Widevine,Cloudfront,iOS
7296,,,,,,,,,,,,,,,True,720p,5.600000000000003,Yes,Documentary,Widevine,Akamai,Browser
7297,,,,,,,,,,,,,,,True,480p,4.600000000000003,Yes,Documentary,Widevine,Cloudfront,Android
7298,,,,,,,,,,,,,,,True,720p,2.6000000000000014,No,Movie,PlayReady,Cloudfront,Browser
7299,,,,,,,,,,,,,,,False,480p,3.6000000000000023,No,Series,Widevine,Akamai,iOS
7300,,,,,,,,,,,,,,,True,480p,3.3000000000000016,No,Movie,Widevine,Cloudfront,FireTV
7301,,,,,,,,,,,,,,,True,480p,2.3000000000000007,Yes,Series,PlayReady,Akamai,FireTV
7302,,,,,,,,,,,,,,,True,480p,3.4000000000000017,No,Movie,PlayReady,Akamai,Browser
7303,,,,,,,,,,,,,,,False,2K,2.8000000000000016,No,Series,Widevine,Akamai,FireTV
7304,,,,,,,,,,,,,,,False,480p,1.0,No,Documentary,Widevine,Cloudfront,Android
7305,,,,,,,,,,,,,,,True,480p,5.400000000000004,Yes,Movie,Widevine,Cloudfront,Android
7306,,,,,,,,,,,,,,,False,480p,4.900000000000004,Yes,Movie,PlayReady,Cloudfront,iOS
7307,,,,,,,,,,,,,,,True,480p,2.8000000000000016,Yes,Documentary,PlayReady,Akamai,FireTV
7308,,,,,,,,,,,,,,,False,480p,5.800000000000003,No,Documentary,PlayReady,Akamai,iOS
7309,,,,,,,,,,,,,,,False,2K,2.000000000000001,No,Documentary,Widevine,Akamai,Browser
7310,,,,,,,,,,,,,,,False,480p,2.000000000000001,No,Documentary,PlayReady,Cloudfront,iOS
7311,,,,,,,,,,,,,,,True,720p,1.5000000000000004,No,Series,PlayReady,Akamai,iOS
7312,,,,,,,,,,,,,,,False,2K,3.3000000000000016,No,Series,Widevine,Cloudfront,Browser
7313,,,,,,,,,,,,,,,True,480p,1.0,Yes,Movie,PlayReady,Akamai,Browser
7314,,,,,,,,,,,,,,,False,1080p,1.3000000000000005,Yes,Series,PlayReady,Cloudfront,FireTV
7315,,,,,,,,,,,,,,,True,720p,3.0000000000000018,Yes,Series,Widevine,Cloudfront,Android
7316,,,,,,,,,,,,,,,False,2K,3.5000000000000018,No,Movie,PlayReady,Cloudfront,Browser
7317,,,,,,,,,,,,,,,False,2K,1.8000000000000007,Yes,Documentary,PlayReady,Akamai,FireTV
7318,,,,,,,,,,,,,,,False,480p,1.1,No,Movie,PlayReady,Akamai,FireTV
7319,,,,,,,,,,,,,,,False,720p,4.900000000000004,No,Movie,PlayReady,Cloudfront,Android
7320,,,,,,,,,,,,,,,False,480p,5.600000000000003,No,Movie,Widevine,Cloudfront,Browser
7321,,,,,,,,,,,,,,,False,720p,1.0,No,Movie,PlayReady,Cloudfront,Android
7322,,,,,,,,,,,,,,,False,1080p,3.8000000000000025,No,Documentary,PlayReady,Akamai,FireTV
7323,,,,,,,,,,,,,,,False,720p,3.100000000000002,Yes,Series,Widevine,Akamai,Browser
7324,,,,,,,,,,,,,,,True,720p,4.900000000000004,No,Documentary,PlayReady,Cloudfront,Android
7325,,,,,,,,,,,,,,,False,720p,1.4000000000000004,No,Movie,PlayReady,Akamai,FireTV
7326,,,,,,,,,,,,,,,True,2K,1.9000000000000008,No,Series,PlayReady,Cloudfront,iOS
7327,,,,,,,,,,,,,,,True,480p,4.900000000000004,No,Documentary,PlayReady,Akamai,FireTV
7328,,,,,,,,,,,,,,,True,480p,2.700000000000001,Yes,Series,Widevine,Akamai,iOS
7329,,,,,,,,,,,,,,,True,2K,1.4000000000000004,Yes,Series,Widevine,Akamai,Android
7330,,,,,,,,,,,,,,,True,480p,1.3000000000000005,Yes,Series,PlayReady,Cloudfront,FireTV
7331,,,,,,,,,,,,,,,True,480p,3.6000000000000023,No,Series,PlayReady,Cloudfront,Android
7332,,,,,,,,,,,,,,,False,480p,2.9000000000000017,No,Documentary,Widevine,Cloudfront,iOS
7333,,,,,,,,,,,,,,,True,480p,6.300000000000003,No,Series,PlayReady,Cloudfront,iOS
7334,,,,,,,,,,,,,,,False,480p,1.3000000000000005,Yes,Documentary,PlayReady,Cloudfront,Browser
7335,,,,,,,,,,,,,,,False,480p,6.400000000000005,No,Series,Widevine,Cloudfront,FireTV
7336,,,,,,,,,,,,,,,True,1080p,3.8000000000000025,No,Series,Widevine,Cloudfront,FireTV
7337,,,,,,,,,,,,,,,True,720p,1.4000000000000004,Yes,Documentary,Widevine,Cloudfront,Browser
7338,,,,,,,,,,,,,,,False,1080p,5.300000000000004,No,Series,Widevine,Akamai,Android
7339,,,,,,,,,,,,,,,True,4K,5.500000000000004,Yes,Documentary,Widevine,Cloudfront,iOS
7340,,,,,,,,,,,,,,,False,480p,6.600000000000005,No,Documentary,PlayReady,Akamai,iOS
7341,,,,,,,,,,,,,,,True,720p,5.500000000000004,No,Movie,PlayReady,Cloudfront,Android
7342,,,,,,,,,,,,,,,False,1080p,1.3000000000000005,Yes,Movie,Widevine,Akamai,iOS
7343,,,,,,,,,,,,,,,True,480p,6.400000000000005,Yes,Documentary,PlayReady,Cloudfront,Android
7344,,,,,,,,,,,,,,,True,480p,6.700000000000005,Yes,Series,Widevine,Akamai,FireTV
7345,,,,,,,,,,,,,,,True,480p,3.6000000000000023,No,Movie,PlayReady,Akamai,Android
7346,,,,,,,,,,,,,,,False,2K,6.500000000000004,Yes,Series,Widevine,Cloudfront,iOS
7347,,,,,,,,,,,,,,,True,480p,3.5000000000000018,No,Movie,PlayReady,Akamai,iOS
7348,,,,,,,,,,,,,,,True,480p,1.6000000000000003,No,Documentary,PlayReady,Cloudfront,FireTV
7349,,,,,,,,,,,,,,,False,480p,5.600000000000003,Yes,Movie,Widevine,Cloudfront,FireTV
7350,,,,,,,,,,,,,,,False,720p,6.0000000000000036,No,Documentary,Widevine,Akamai,FireTV
7351,,,,,,,,,,,,,,,False,480p,3.6000000000000023,Yes,Movie,PlayReady,Cloudfront,FireTV
7352,,,,,,,,,,,,,,,False,2K,5.500000000000004,Yes,Series,PlayReady,Akamai,Browser
7353,,,,,,,,,,,,,,,True,480p,3.8000000000000025,No,Series,PlayReady,Akamai,Browser
7354,,,,,,,,,,,,,,,True,480p,5.100000000000003,No,Movie,PlayReady,Cloudfront,Android
7355,,,,,,,,,,,,,,,False,480p,1.4000000000000004,Yes,Series,PlayReady,Akamai,FireTV
7356,,,,,,,,,,,,,,,False,1080p,6.900000000000006,No,Documentary,PlayReady,Cloudfront,Android
7357,,,,,,,,,,,,,,,True,2K,2.3000000000000007,Yes,Movie,PlayReady,Cloudfront,iOS
7358,,,,,,,,,,,,,,,False,720p,1.3000000000000005,Yes,Documentary,PlayReady,Cloudfront,FireTV
7359,,,,,,,,,,,,,,,True,480p,1.3000000000000005,Yes,Movie,Widevine,Cloudfront,Browser
7360,,,,,,,,,,,,,,,False,720p,2.000000000000001,No,Series,Widevine,Cloudfront,Android
7361,,,,,,,,,,,,,,,True,480p,5.500000000000004,No,Documentary,PlayReady,Cloudfront,FireTV
7362,,,,,,,,,,,,,,,False,480p,2.9000000000000017,Yes,Movie,Widevine,Cloudfront,Browser
7363,,,,,,,,,,,,,,,True,480p,5.800000000000003,Yes,Movie,PlayReady,Cloudfront,Android
7364,,,,,,,,,,,,,,,True,2K,4.3000000000000025,No,Series,Widevine,Cloudfront,FireTV
7365,,,,,,,,,,,,,,,False,480p,2.700000000000001,Yes,Documentary,Widevine,Akamai,iOS
7366,,,,,,,,,,,,,,,True,2K,5.800000000000003,Yes,Series,PlayReady,Akamai,iOS
7367,,,,,,,,,,,,,,,True,720p,5.800000000000003,Yes,Series,Widevine,Akamai,Browser
7368,,,,,,,,,,,,,,,True,720p,5.900000000000004,No,Documentary,Widevine,Cloudfront,Android
7369,,,,,,,,,,,,,,,True,480p,4.100000000000003,No,Series,PlayReady,Akamai,FireTV
7370,,,,,,,,,,,,,,,False,480p,3.4000000000000017,Yes,Documentary,PlayReady,Akamai,iOS
7371,,,,,,,,,,,,,,,True,720p,6.700000000000005,No,Series,PlayReady,Cloudfront,Android
7372,,,,,,,,,,,,,,,False,1080p,3.6000000000000023,No,Series,PlayReady,Akamai,iOS
7373,,,,,,,,,,,,,,,False,1080p,2.3000000000000007,No,Series,Widevine,Cloudfront,Android
7374,,,,,,,,,,,,,,,True,480p,3.5000000000000018,Yes,Documentary,PlayReady,Cloudfront,Browser
7375,,,,,,,,,,,,,,,True,480p,2.200000000000001,No,Documentary,Widevine,Cloudfront,Browser
7376,,,,,,,,,,,,,,,False,720p,4.700000000000003,No,Series,Widevine,Akamai,iOS
7377,,,,,,,,,,,,,,,False,480p,1.6000000000000003,Yes,Movie,PlayReady,Cloudfront,FireTV
7378,,,,,,,,,,,,,,,True,720p,2.3000000000000007,No,Documentary,Widevine,Cloudfront,Android
7379,,,,,,,,,,,,,,,True,480p,5.000000000000004,No,Documentary,PlayReady,Akamai,Browser
7380,,,,,,,,,,,,,,,True,720p,3.6000000000000023,Yes,Series,PlayReady,Cloudfront,FireTV
7381,,,,,,,,,,,,,,,True,480p,4.200000000000003,No,Movie,PlayReady,Akamai,Android
7382,,,,,,,,,,,,,,,True,480p,3.7000000000000015,Yes,Movie,Widevine,Akamai,Android
7383,,,,,,,,,,,,,,,False,480p,5.800000000000003,No,Movie,PlayReady,Cloudfront,Browser
7384,,,,,,,,,,,,,,,True,1080p,5.700000000000005,No,Documentary,Widevine,Akamai,iOS
7385,,,,,,,,,,,,,,,True,720p,2.200000000000001,No,Series,Widevine,Cloudfront,Android
7386,,,,,,,,,,,,,,,True,1080p,6.200000000000005,No,Series,PlayReady,Cloudfront,FireTV
7387,,,,,,,,,,,,,,,True,480p,3.9000000000000026,No,Documentary,Widevine,Cloudfront,Browser
7388,,,,,,,,,,,,,,,True,1080p,3.0000000000000018,No,Series,PlayReady,Akamai,Browser
7389,,,,,,,,,,,,,,,False,480p,3.8000000000000025,Yes,Documentary,PlayReady,Akamai,Browser
7390,,,,,,,,,,,,,,,True,720p,6.900000000000006,Yes,Series,Widevine,Cloudfront,iOS
7391,,,,,,,,,,,,,,,True,1080p,2.100000000000001,Yes,Documentary,PlayReady,Cloudfront,iOS
7392,,,,,,,,,,,,,,,False,720p,3.8000000000000025,Yes,Series,PlayReady,Akamai,FireTV
7393,,,,,,,,,,,,,,,True,1080p,6.200000000000005,No,Series,Widevine,Cloudfront,Browser
7394,,,,,,,,,,,,,,,True,2K,1.3000000000000005,Yes,Series,Widevine,Akamai,iOS
7395,,,,,,,,,,,,,,,True,480p,5.100000000000003,Yes,Documentary,PlayReady,Cloudfront,Browser
7396,,,,,,,,,,,,,,,False,480p,3.3000000000000016,No,Movie,PlayReady,Akamai,Android
7397,,,,,,,,,,,,,,,False,720p,5.100000000000003,No,Series,Widevine,Akamai,iOS
7398,,,,,,,,,,,,,,,True,1080p,2.8000000000000016,Yes,Movie,Widevine,Cloudfront,Browser
7399,,,,,,,,,,,,,,,False,480p,3.4000000000000017,No,Series,Widevine,Cloudfront,Android
7400,,,,,,,,,,,,,,,True,480p,2.100000000000001,No,Movie,Widevine,Cloudfront,iOS
7401,,,,,,,,,,,,,,,False,1080p,4.400000000000003,No,Movie,PlayReady,Cloudfront,Android
7402,,,,,,,,,,,,,,,True,2K,2.200000000000001,Yes,Documentary,Widevine,Cloudfront,Android
7403,,,,,,,,,,,,,,,True,480p,5.600000000000003,No,Movie,PlayReady,Akamai,iOS
7404,,,,,,,,,,,,,,,True,480p,6.400000000000005,Yes,Documentary,PlayReady,Cloudfront,FireTV
7405,,,,,,,,,,,,,,,False,480p,6.500000000000004,No,Series,PlayReady,Akamai,FireTV
7406,,,,,,,,,,,,,,,True,720p,3.7000000000000015,Yes,Documentary,PlayReady,Cloudfront,Browser
7407,,,,,,,,,,,,,,,False,480p,1.2000000000000002,No,Movie,Widevine,Cloudfront,Browser
7408,,,,,,,,,,,,,,,False,1080p,5.000000000000004,No,Documentary,PlayReady,Cloudfront,FireTV
7409,,,,,,,,,,,,,,,False,480p,3.8000000000000025,Yes,Documentary,PlayReady,Cloudfront,FireTV
7410,,,,,,,,,,,,,,,False,480p,3.3000000000000016,Yes,Documentary,Widevine,Cloudfront,Browser
7411,,,,,,,,,,,,,,,True,720p,2.8000000000000016,No,Series,PlayReady,Akamai,Browser
7412,,,,,,,,,,,,,,,False,720p,3.9000000000000026,No,Series,Widevine,Cloudfront,FireTV
7413,,,,,,,,,,,,,,,True,720p,3.5000000000000018,No,Movie,Widevine,Akamai,Android
7414,,,,,,,,,,,,,,,False,480p,6.700000000000005,Yes,Documentary,PlayReady,Akamai,Android
7415,,,,,,,,,,,,,,,False,720p,5.600000000000003,No,Series,PlayReady,Cloudfront,Browser
7416,,,,,,,,,,,,,,,True,4K,3.5000000000000018,No,Movie,PlayReady,Akamai,Browser
7417,,,,,,,,,,,,,,,True,480p,6.400000000000005,No,Documentary,PlayReady,Akamai,FireTV
7418,,,,,,,,,,,,,,,False,1080p,2.5000000000000013,Yes,Documentary,PlayReady,Akamai,iOS
7419,,,,,,,,,,,,,,,False,480p,1.8000000000000007,Yes,Documentary,Widevine,Cloudfront,iOS
7420,,,,,,,,,,,,,,,False,2K,1.5000000000000004,No,Series,PlayReady,Cloudfront,iOS
7421,,,,,,,,,,,,,,,True,480p,6.500000000000004,Yes,Movie,Widevine,Cloudfront,iOS
7422,,,,,,,,,,,,,,,True,4K,3.6000000000000023,No,Series,Widevine,Akamai,iOS
7423,,,,,,,,,,,,,,,False,720p,6.300000000000003,No,Movie,Widevine,Akamai,Android
7424,,,,,,,,,,,,,,,False,480p,2.400000000000001,Yes,Series,Widevine,Cloudfront,FireTV
7425,,,,,,,,,,,,,,,True,2K,5.100000000000003,Yes,Movie,Widevine,Cloudfront,iOS
7426,,,,,,,,,,,,,,,False,720p,5.900000000000004,No,Movie,Widevine,Cloudfront,Browser
7427,,,,,,,,,,,,,,,False,480p,5.900000000000004,Yes,Movie,Widevine,Cloudfront,iOS
7428,,,,,,,,,,,,,,,False,480p,3.6000000000000023,Yes,Series,PlayReady,Cloudfront,FireTV
7429,,,,,,,,,,,,,,,True,720p,5.000000000000004,No,Series,PlayReady,Akamai,FireTV
7430,,,,,,,,,,,,,,,False,480p,5.500000000000004,No,Documentary,PlayReady,Cloudfront,FireTV
7431,,,,,,,,,,,,,,,True,480p,5.000000000000004,Yes,Movie,PlayReady,Akamai,Android
7432,,,,,,,,,,,,,,,True,480p,5.400000000000004,No,Movie,Widevine,Cloudfront,Browser
7433,,,,,,,,,,,,,,,True,1080p,1.0,No,Documentary,PlayReady,Cloudfront,iOS
7434,,,,,,,,,,,,,,,False,480p,6.800000000000005,No,Movie,Widevine,Akamai,FireTV
7435,,,,,,,,,,,,,,,False,480p,2.000000000000001,No,Movie,PlayReady,Akamai,Android
7436,,,,,,,,,,,,,,,True,720p,6.200000000000005,No,Documentary,Widevine,Akamai,iOS
7437,,,,,,,,,,,,,,,False,1080p,4.800000000000003,No,Series,Widevine,Cloudfront,Browser
7438,,,,,,,,,,,,,,,False,720p,6.200000000000005,Yes,Documentary,Widevine,Cloudfront,iOS
7439,,,,,,,,,,,,,,,False,480p,1.1,No,Movie,Widevine,Akamai,Android
7440,,,,,,,,,,,,,,,True,4K,2.9000000000000017,No,Movie,PlayReady,Akamai,FireTV
